,Date/Time,Lat,Lon,Base
801684,9/23/2014 7:04:00,40.7565,-73.9923,B02682
10371,9/9/2014 3:30:00,40.7743,-73.9842,B02512
496061,9/17/2014 23:13:00,40.7625,-73.983,B02617
123647,9/11/2014 23:01:00,40.7615,-73.9798,B02598
514955,9/19/2014 11:32:00,40.7735,-73.9779,B02617
346604,9/6/2014 16:18:00,40.7422,-73.9948,B02617
398890,9/10/2014 16:49:00,40.7403,-73.9917,B02617
746197,9/14/2014 19:12:00,40.6751,-73.988,B02682
65760,9/5/2014 10:27:00,40.6948,-74.1778,B02598
1002280,9/27/2014 16:32:00,40.7633,-73.9943,B02764
397897,9/10/2014 15:43:00,40.7403,-73.9944,B02617
418910,9/12/2014 1:49:00,40.7187,-73.9891,B02617
197792,9/20/2014 16:00:00,40.7528,-73.9831,B02598
107194,9/10/2014 7:27:00,40.7579,-73.9895,B02598
878109,9/7/2014 17:16:00,40.7553,-73.9682,B02764
15579,9/12/2014 21:51:00,40.7343,-73.999,B02512
1007215,9/28/2014 0:00:00,40.7202,-73.9573,B02764
543877,9/21/2014 13:46:00,40.7022,-73.9199,B02617
196600,9/20/2014 13:18:00,40.769,-73.9828,B02598
496909,9/18/2014 5:17:00,40.7213,-73.988,B02617
36484,9/1/2014 14:59:00,40.764,-73.9684,B02598
138886,9/13/2014 16:36:00,40.7575,-73.9821,B02598
883800,9/9/2014 6:35:00,40.7035,-73.9281,B02764
963069,9/22/2014 2:01:00,40.696,-73.8202,B02764
792675,9/21/2014 13:45:00,40.7292,-74.001,B02682
516264,9/19/2014 14:09:00,40.7308,-73.9871,B02617
79429,9/6/2014 18:00:00,40.7812,-73.9593,B02598
149894,9/14/2014 21:17:00,40.7685,-73.8625,B02598
107722,9/10/2014 8:38:00,40.7484,-73.9802,B02598
331160,9/5/2014 16:51:00,40.6446,-73.7826,B02617
680968,9/5/2014 16:57:00,40.7398,-73.9826,B02682
242594,9/26/2014 17:12:00,40.7096,-74.0125,B02598
369477,9/8/2014 9:40:00,40.7752,-73.9631,B02617
349861,9/6/2014 19:19:00,40.7031,-73.9911,B02617
914219,9/14/2014 10:42:00,40.8045,-73.9679,B02764
246524,9/27/2014 0:14:00,40.7341,-74.0042,B02598
754287,9/16/2014 8:04:00,40.6937,-73.983,B02682
982006,9/25/2014 8:03:00,40.6976,-73.9841,B02764
948199,9/19/2014 21:28:00,40.7743,-73.9891,B02764
249574,9/27/2014 14:16:00,40.647,-73.789,B02598
474427,9/16/2014 10:46:00,40.7421,-73.9768,B02617
962208,9/21/2014 20:08:00,40.7239,-73.9925,B02764
670549,9/4/2014 10:09:00,40.7677,-73.9916,B02682
259601,9/28/2014 18:18:00,40.7194,-74.0421,B02598
857742,9/3/2014 13:51:00,40.7492,-73.9922,B02764
640981,9/29/2014 22:32:00,40.77,-73.9845,B02617
131375,9/12/2014 20:37:00,40.7551,-73.9886,B02598
275704,9/1/2014 3:27:00,40.6139,-73.6262,B02617
550831,9/22/2014 7:52:00,40.7436,-73.9745,B02617
517593,9/19/2014 15:56:00,40.7571,-73.9896,B02617
514212,9/19/2014 9:49:00,40.774,-73.8725,B02617
940315,9/18/2014 20:01:00,40.707,-74.0086,B02764
975002,9/24/2014 6:50:00,40.6638,-73.9448,B02764
83637,9/7/2014 0:38:00,40.7182,-73.9903,B02598
110609,9/10/2014 15:55:00,40.724,-74.0024,B02598
448277,9/13/2014 23:25:00,40.6487,-73.9696,B02617
334655,9/5/2014 19:38:00,40.763,-73.9603,B02617
60557,9/4/2014 18:51:00,40.6466,-73.781,B02598
710270,9/9/2014 18:54:00,40.7344,-73.9952,B02682
834905,9/28/2014 10:44:00,40.7445,-73.9753,B02682
838232,9/28/2014 22:41:00,40.7044,-73.9427,B02682
978525,9/24/2014 17:52:00,40.7156,-73.9587,B02764
856077,9/2/2014 22:36:00,40.7239,-73.9962,B02764
400364,9/10/2014 18:13:00,40.733,-73.991,B02617
260820,9/28/2014 22:34:00,40.7569,-73.9127,B02598
605480,9/26/2014 21:55:00,40.752,-73.9934,B02617
965096,9/22/2014 13:12:00,40.7684,-73.8626,B02764
883845,9/9/2014 6:52:00,40.7789,-73.9558,B02764
203442,9/21/2014 1:32:00,40.7381,-74.0094,B02598
17864,9/14/2014 19:14:00,40.7165,-73.9946,B02512
943727,9/19/2014 10:55:00,40.7588,-73.9886,B02764
392908,9/10/2014 7:04:00,40.6233,-74.0281,B02617
435934,9/13/2014 9:18:00,40.7442,-73.9742,B02617
859068,9/3/2014 19:08:00,40.6364,-74.0255,B02764
928754,9/17/2014 1:01:00,40.7478,-73.9871,B02764
565406,9/23/2014 17:00:00,40.7679,-73.9623,B02617
920715,9/15/2014 17:17:00,40.704,-73.9867,B02764
207671,9/21/2014 18:37:00,40.7439,-74.0297,B02598
184356,9/19/2014 5:08:00,40.6813,-73.9564,B02598
256156,9/28/2014 6:42:00,40.7139,-73.9248,B02598
22679,9/18/2014 21:05:00,40.7631,-73.9807,B02512
1002239,9/27/2014 16:29:00,40.7502,-74.0025,B02764
270908,9/30/2014 14:58:00,40.7197,-74.0,B02598
338216,9/5/2014 22:55:00,40.6725,-73.9578,B02617
397365,9/10/2014 15:05:00,40.774,-73.8724,B02617
7036,9/6/2014 14:48:00,40.6735,-74.2126,B02512
229739,9/25/2014 4:13:00,40.6933,-73.9714,B02598
766436,9/17/2014 22:28:00,40.7489,-73.9884,B02682
210874,9/22/2014 9:28:00,40.7248,-73.9814,B02598
116034,9/11/2014 7:51:00,40.7743,-73.9571,B02598
349457,9/6/2014 18:58:00,40.7685,-73.8625,B02617
432507,9/12/2014 23:21:00,40.68,-73.9896,B02617
503561,9/18/2014 16:42:00,40.687,-73.9859,B02617
717731,9/10/2014 20:13:00,40.7756,-73.9527,B02682
306243,9/3/2014 21:42:00,40.6446,-73.7826,B02617
446750,9/13/2014 21:51:00,40.767,-73.9562,B02617
585352,9/25/2014 10:28:00,40.7832,-73.9711,B02617
255636,9/28/2014 2:02:00,40.7191,-74.0035,B02598
404617,9/10/2014 23:01:00,40.7366,-73.9908,B02617
55868,9/4/2014 9:15:00,40.7225,-73.979,B02598
681771,9/5/2014 18:19:00,40.7532,-73.9861,B02682
468133,9/15/2014 19:29:00,40.7394,-73.9975,B02617
943068,9/19/2014 8:25:00,40.7561,-73.9903,B02764
450620,9/14/2014 4:05:00,40.7652,-73.9793,B02617
911750,9/13/2014 21:44:00,40.7051,-74.0076,B02764
204091,9/21/2014 5:04:00,40.7296,-74.0031,B02598
215055,9/22/2014 21:52:00,40.7255,-73.9455,B02598
748632,9/15/2014 8:51:00,40.7627,-73.9576,B02682
40054,9/2/2014 7:36:00,40.776,-73.9635,B02598
98757,9/9/2014 7:22:00,40.7257,-74.0052,B02598
729542,9/12/2014 15:48:00,40.744,-73.9588,B02682
580512,9/24/2014 22:20:00,40.7268,-73.9836,B02617
711781,9/9/2014 22:48:00,40.7773,-73.9522,B02682
306874,9/3/2014 22:33:00,40.7698,-73.8642,B02617
96423,9/8/2014 19:45:00,40.6785,-73.9971,B02598
221818,9/23/2014 21:51:00,40.7705,-73.9909,B02598
345360,9/6/2014 14:57:00,40.7213,-73.998,B02617
576832,9/24/2014 17:13:00,40.7344,-73.9559,B02617
648803,9/30/2014 17:41:00,40.7026,-73.9899,B02617
402980,9/10/2014 20:48:00,40.7173,-74.0107,B02617
959976,9/21/2014 12:39:00,40.7798,-73.954,B02764
425303,9/12/2014 16:01:00,40.7527,-73.9857,B02617
855757,9/2/2014 20:35:00,40.7555,-73.8431,B02764
732090,9/12/2014 20:48:00,40.763,-73.9719,B02682
1015352,9/29/2014 8:24:00,40.7338,-73.9926,B02764
695084,9/7/2014 11:58:00,40.7394,-74.0018,B02682
443043,9/13/2014 18:22:00,40.7201,-74.0107,B02617
211474,9/22/2014 11:58:00,40.6692,-73.9312,B02598
177730,9/18/2014 14:11:00,40.7048,-74.007,B02598
1012751,9/28/2014 18:56:00,40.7573,-73.9779,B02764
261760,9/29/2014 6:41:00,40.6353,-73.975,B02598
535352,9/20/2014 20:07:00,40.7246,-73.9936,B02617
680936,9/5/2014 16:55:00,40.7471,-74.0067,B02682
510727,9/18/2014 23:39:00,40.696,-73.968,B02617
130797,9/12/2014 19:42:00,40.685,-73.9773,B02598
336685,9/5/2014 21:30:00,40.7588,-73.9886,B02617
203195,9/21/2014 1:01:00,40.7203,-73.9896,B02598
142373,9/13/2014 21:18:00,40.8092,-73.952,B02598
132747,9/12/2014 22:37:00,40.7079,-74.0058,B02598
123292,9/11/2014 22:08:00,40.7099,-74.0148,B02598
547119,9/21/2014 19:17:00,40.7237,-74.0107,B02617
94226,9/8/2014 15:15:00,40.7622,-73.9728,B02598
693020,9/7/2014 0:03:00,40.7494,-73.9839,B02682
894634,9/11/2014 9:55:00,40.736,-73.934,B02764
768676,9/18/2014 10:04:00,40.7724,-73.9497,B02682
893981,9/11/2014 7:00:00,40.7453,-73.9768,B02764
454310,9/14/2014 14:51:00,40.7139,-74.0141,B02617
414522,9/11/2014 19:10:00,40.751,-73.9806,B02617
786257,9/20/2014 16:43:00,40.8519,-73.938,B02682
359442,9/7/2014 12:57:00,40.7669,-73.9793,B02617
568772,9/23/2014 21:20:00,40.7196,-74.0042,B02617
721431,9/11/2014 13:15:00,40.7455,-73.9803,B02682
9501,9/8/2014 11:00:00,40.7523,-73.9894,B02512
408862,9/11/2014 12:19:00,40.7418,-74.0011,B02617
95381,9/8/2014 17:34:00,40.7322,-74.0005,B02598
667604,9/3/2014 20:42:00,40.7536,-73.9988,B02682
190607,9/19/2014 19:07:00,40.7709,-73.9631,B02598
110439,9/10/2014 15:38:00,40.7839,-73.9502,B02598
554245,9/22/2014 15:26:00,40.7271,-74.0048,B02617
340220,9/6/2014 1:38:00,40.711,-74.0052,B02617
1014982,9/29/2014 7:17:00,40.7411,-73.9944,B02764
654974,9/1/2014 16:58:00,40.7699,-73.9015,B02682
857654,9/3/2014 13:25:00,40.7171,-73.9986,B02764
109134,9/10/2014 12:38:00,40.7088,-74.0138,B02598
460265,9/15/2014 6:01:00,40.7792,-73.9528,B02617
319343,9/4/2014 20:03:00,40.7738,-73.8717,B02617
311469,9/4/2014 11:02:00,40.7074,-74.0138,B02617
537079,9/20/2014 22:10:00,40.7269,-73.9955,B02617
209251,9/22/2014 3:06:00,40.7259,-74.0085,B02598
191565,9/19/2014 20:32:00,40.7321,-74.0075,B02598
947689,9/19/2014 20:29:00,40.7648,-73.9819,B02764
133521,9/12/2014 23:54:00,40.7203,-73.9873,B02598
945167,9/19/2014 15:39:00,40.745,-73.9902,B02764
439278,9/13/2014 14:58:00,40.7606,-73.9716,B02617
148886,9/14/2014 18:31:00,40.7314,-73.9912,B02598
404925,9/10/2014 23:48:00,40.7203,-74.0011,B02617
977036,9/24/2014 14:22:00,40.714,-74.0094,B02764
184843,9/19/2014 7:00:00,40.7785,-73.9745,B02598
633442,9/29/2014 8:17:00,40.779,-73.9519,B02617
114862,9/10/2014 23:31:00,40.6955,-74.1779,B02598
90683,9/8/2014 3:36:00,40.7524,-73.9744,B02598
464213,9/15/2014 14:10:00,40.7568,-73.964,B02617
75500,9/6/2014 10:22:00,40.778,-73.9801,B02598
893919,9/11/2014 6:36:00,40.7726,-73.9606,B02764
71901,9/5/2014 21:31:00,40.6834,-73.9559,B02598
477971,9/16/2014 16:40:00,40.7508,-73.9903,B02617
894474,9/11/2014 9:12:00,40.7215,-74.0112,B02764
698260,9/7/2014 20:53:00,40.691,-73.9971,B02682
748265,9/15/2014 7:50:00,40.7287,-73.9877,B02682
26546,9/22/2014 14:08:00,40.6881,-73.9882,B02512
71449,9/5/2014 20:51:00,40.7363,-73.9371,B02598
150557,9/15/2014 3:24:00,40.7876,-73.981,B02598
548215,9/21/2014 21:33:00,40.7739,-73.8714,B02617
980175,9/24/2014 21:36:00,40.7184,-74.0037,B02764
947590,9/19/2014 20:18:00,40.7239,-73.9921,B02764
142005,9/13/2014 20:42:00,40.7544,-73.987,B02598
206675,9/21/2014 15:59:00,40.7298,-73.9917,B02598
897993,9/11/2014 20:22:00,40.7361,-73.9911,B02764
919601,9/15/2014 13:43:00,40.7575,-74.0006,B02764
424316,9/12/2014 14:43:00,40.7325,-73.9849,B02617
845865,9/30/2014 11:47:00,40.6049,-73.9663,B02682
455009,9/14/2014 15:53:00,40.6672,-73.9617,B02617
787749,9/20/2014 19:43:00,40.7173,-74.0081,B02682
793390,9/21/2014 16:18:00,40.6449,-73.7821,B02682
554290,9/22/2014 15:32:00,40.7323,-73.9847,B02617
952172,9/20/2014 13:35:00,40.7192,-73.9629,B02764
316786,9/4/2014 17:54:00,40.759,-73.9726,B02617
354830,9/7/2014 0:03:00,40.7422,-74.0081,B02617
599597,9/26/2014 15:18:00,40.7512,-74.0066,B02617
24910,9/20/2014 18:43:00,40.7638,-73.926,B02512
1002332,9/27/2014 16:38:00,40.7856,-73.9801,B02764
832024,9/27/2014 21:44:00,40.7616,-74.0021,B02682
759776,9/16/2014 22:49:00,40.6042,-73.9721,B02682
321821,9/4/2014 22:35:00,40.758,-73.9698,B02617
887420,9/9/2014 19:57:00,40.6728,-73.9535,B02764
195294,9/20/2014 9:00:00,40.7796,-73.9773,B02598
155356,9/15/2014 18:07:00,40.7548,-73.9714,B02598
510466,9/18/2014 23:12:00,40.6758,-73.9745,B02617
669516,9/4/2014 7:27:00,40.7307,-73.9852,B02682
923137,9/16/2014 7:08:00,40.7861,-73.9799,B02764
244546,9/26/2014 20:28:00,40.7205,-73.9872,B02598
32862,9/29/2014 12:50:00,40.7499,-73.9834,B02512
268868,9/30/2014 8:24:00,40.7319,-73.9999,B02598
56575,9/4/2014 11:19:00,40.711,-73.9867,B02598
313365,9/4/2014 14:19:00,40.7394,-73.9881,B02617
758368,9/16/2014 18:46:00,40.7194,-74.0103,B02682
973616,9/23/2014 21:18:00,40.7678,-73.962,B02764
202819,9/21/2014 0:17:00,40.7253,-73.9926,B02598
772454,9/18/2014 19:25:00,40.7546,-73.978,B02682
830556,9/27/2014 18:27:00,40.7716,-73.9894,B02682
47773,9/3/2014 9:46:00,40.7309,-74.007,B02598
730412,9/12/2014 17:37:00,40.7623,-73.9784,B02682
491493,9/17/2014 17:50:00,40.7926,-73.9676,B02617
193917,9/20/2014 0:19:00,40.7397,-74.0061,B02598
212482,9/22/2014 15:41:00,40.7303,-73.9915,B02598
326534,9/5/2014 10:26:00,40.7716,-73.9829,B02617
151981,9/15/2014 8:33:00,40.7826,-73.9489,B02598
632593,9/29/2014 6:51:00,40.7643,-73.9618,B02617
909436,9/13/2014 17:18:00,40.7399,-74.0062,B02764
1018758,9/29/2014 18:23:00,40.7143,-73.6564,B02764
594722,9/26/2014 3:45:00,40.7684,-73.9835,B02617
741816,9/13/2014 23:51:00,40.7745,-73.964,B02682
355003,9/7/2014 0:16:00,40.7136,-73.9516,B02617
183367,9/18/2014 22:47:00,40.8415,-73.9397,B02598
475553,9/16/2014 13:11:00,40.714,-73.9917,B02617
438587,9/13/2014 14:14:00,40.8556,-73.9293,B02617
753961,9/16/2014 7:28:00,40.7498,-73.9923,B02682
376366,9/8/2014 20:14:00,40.7576,-73.9831,B02617
34009,9/30/2014 16:59:00,40.7556,-73.9814,B02512
106913,9/10/2014 6:44:00,40.7198,-74.0015,B02598
213056,9/22/2014 17:07:00,40.7608,-73.975,B02598
122060,9/11/2014 20:02:00,40.6688,-73.782,B02598
298985,9/3/2014 13:00:00,40.7339,-73.9965,B02617
831274,9/27/2014 19:55:00,40.7324,-73.8621,B02682
141667,9/13/2014 20:10:00,40.7351,-73.9983,B02598
190171,9/19/2014 18:34:00,40.688,-74.0014,B02598
141847,9/13/2014 20:26:00,40.7206,-73.9567,B02598
482816,9/16/2014 22:40:00,40.7586,-73.9772,B02617
201727,9/20/2014 22:29:00,40.7216,-73.9935,B02598
879182,9/7/2014 21:23:00,40.7049,-73.9172,B02764
811977,9/24/2014 21:43:00,40.8889,-73.9116,B02682
964394,9/22/2014 9:55:00,40.6485,-73.7832,B02764
637897,9/29/2014 17:24:00,40.7595,-73.9869,B02617
377415,9/8/2014 21:48:00,40.7772,-73.9752,B02617
392999,9/10/2014 7:13:00,40.7749,-73.9486,B02617
751786,9/15/2014 19:19:00,40.6448,-73.7817,B02682
222186,9/23/2014 23:03:00,40.7499,-74.0028,B02598
343843,9/6/2014 12:54:00,40.7323,-74.0365,B02617
398351,9/10/2014 16:14:00,40.7493,-73.9773,B02617
356204,9/7/2014 2:29:00,40.6749,-73.9815,B02617
201438,9/20/2014 22:02:00,40.7436,-73.9987,B02598
574284,9/24/2014 13:20:00,40.71,-73.9684,B02617
1011484,9/28/2014 16:03:00,40.7232,-73.9968,B02764
608064,9/27/2014 1:32:00,40.7472,-73.9854,B02617
632108,9/29/2014 5:53:00,40.8191,-73.9524,B02617
527515,9/20/2014 8:05:00,40.7347,-74.0044,B02617
939416,9/18/2014 18:28:00,40.7495,-73.9921,B02764
139085,9/13/2014 16:52:00,40.7627,-73.9713,B02598
609015,9/27/2014 6:33:00,40.7554,-73.9854,B02617
720881,9/11/2014 11:11:00,40.7746,-73.9823,B02682
356397,9/7/2014 3:08:00,40.7483,-74.0047,B02617
134985,9/13/2014 7:56:00,40.6938,-73.9986,B02598
204587,9/21/2014 9:16:00,40.7273,-73.9462,B02598
849102,9/30/2014 20:42:00,40.7543,-73.9849,B02682
120800,9/11/2014 18:10:00,40.7132,-74.0081,B02598
927475,9/16/2014 19:32:00,40.7653,-73.9802,B02764
194671,9/20/2014 4:16:00,40.721,-74.0317,B02598
820031,9/26/2014 5:39:00,40.7114,-74.008,B02682
960051,9/21/2014 12:57:00,40.7454,-73.9767,B02764
266038,9/29/2014 19:11:00,40.7512,-73.9891,B02598
203653,9/21/2014 2:03:00,40.7231,-73.9949,B02598
957319,9/20/2014 23:57:00,40.7121,-73.9573,B02764
790391,9/21/2014 1:07:00,41.2084,-74.0437,B02682
333085,9/5/2014 18:25:00,40.7498,-73.9818,B02617
419636,9/12/2014 5:51:00,40.7151,-74.0156,B02617
747754,9/15/2014 6:18:00,40.7859,-73.9531,B02682
476473,9/16/2014 14:48:00,40.7516,-73.9768,B02617
5672,9/5/2014 17:52:00,40.7448,-73.9887,B02512
274477,9/30/2014 21:35:00,40.7538,-73.9959,B02598
581063,9/24/2014 23:56:00,40.7406,-74.0079,B02617
404954,9/10/2014 23:53:00,40.7556,-73.9824,B02617
575568,9/24/2014 15:31:00,40.7429,-73.9907,B02617
596941,9/26/2014 9:47:00,40.7349,-73.997,B02617
393154,9/10/2014 7:28:00,40.7184,-73.9884,B02617
1004005,9/27/2014 19:10:00,40.7349,-74.1701,B02764
95791,9/8/2014 18:22:00,40.7488,-73.992,B02598
500712,9/18/2014 12:47:00,40.7351,-73.9897,B02617
634901,9/29/2014 11:40:00,40.7354,-73.9981,B02617
192187,9/19/2014 21:30:00,40.72,-73.8408,B02598
821553,9/26/2014 12:17:00,40.8011,-73.965,B02682
154283,9/15/2014 16:04:00,40.6472,-73.7885,B02598
966185,9/22/2014 16:48:00,40.7577,-73.9741,B02764
217225,9/23/2014 9:28:00,40.7503,-73.9741,B02598
529392,9/20/2014 12:38:00,40.7645,-73.9598,B02617
379753,9/9/2014 7:17:00,40.7796,-73.9846,B02617
806238,9/23/2014 22:03:00,40.7329,-73.9863,B02682
151179,9/15/2014 6:40:00,40.7684,-73.9657,B02598
360557,9/7/2014 14:42:00,40.7528,-73.9835,B02617
949953,9/20/2014 1:50:00,40.7439,-74.0377,B02764
43732,9/2/2014 17:48:00,40.6219,-73.7234,B02598
955818,9/20/2014 20:56:00,40.7693,-73.9553,B02764
760469,9/17/2014 6:13:00,40.7771,-73.9479,B02682
692446,9/6/2014 23:00:00,40.7412,-74.0075,B02682
809306,9/24/2014 14:30:00,40.6326,-74.0173,B02682
156693,9/15/2014 21:08:00,40.7231,-73.9977,B02598
544108,9/21/2014 14:12:00,40.7202,-74.0429,B02617
1007307,9/28/2014 0:11:00,40.9016,-73.8687,B02764
1016252,9/29/2014 11:30:00,40.7515,-73.9829,B02764
34337,9/30/2014 21:57:00,40.7886,-73.6382,B02512
818955,9/25/2014 21:38:00,40.7436,-73.9793,B02682
345148,9/6/2014 14:42:00,40.6345,-74.0108,B02617
733750,9/13/2014 0:12:00,40.7442,-73.9805,B02682
42354,9/2/2014 14:50:00,40.7824,-73.9524,B02598
91635,9/8/2014 7:41:00,40.7703,-73.9578,B02598
125,9/1/2014 10:35:00,40.7785,-73.9813,B02512
90256,9/7/2014 22:47:00,40.7263,-73.9863,B02598
890862,9/10/2014 15:34:00,40.7267,-73.9955,B02764
614155,9/27/2014 16:57:00,40.7178,-73.9623,B02617
855853,9/2/2014 21:10:00,40.7178,-73.9622,B02764
141824,9/13/2014 20:24:00,40.7447,-73.995,B02598
797781,9/22/2014 13:07:00,40.6906,-73.9958,B02682
687220,9/6/2014 12:25:00,40.7515,-73.9787,B02682
711753,9/9/2014 22:41:00,40.7526,-73.9832,B02682
423188,9/12/2014 12:43:00,40.7427,-73.9846,B02617
150008,9/14/2014 21:42:00,40.7325,-73.9989,B02598
389453,9/9/2014 20:40:00,40.7516,-73.9897,B02617
89193,9/7/2014 19:32:00,40.7668,-73.953,B02598
410259,9/11/2014 14:46:00,40.7796,-73.8992,B02617
433644,9/13/2014 0:43:00,40.7661,-73.9951,B02617
418501,9/11/2014 23:59:00,40.7123,-73.9571,B02617
580406,9/24/2014 22:08:00,40.7239,-73.9922,B02617
239416,9/26/2014 8:17:00,40.695,-73.9872,B02598
8306,9/7/2014 9:39:00,40.7503,-73.9734,B02512
950098,9/20/2014 2:38:00,40.7061,-73.9222,B02764
658684,9/2/2014 12:57:00,40.7636,-73.9818,B02682
833874,9/28/2014 3:17:00,40.7398,-74.0051,B02682
836104,9/28/2014 14:55:00,40.7411,-74.0077,B02682
349083,9/6/2014 18:36:00,40.7442,-74.0066,B02617
523626,9/19/2014 22:09:00,40.7188,-73.9452,B02617
182254,9/18/2014 21:01:00,40.7407,-74.0049,B02598
162081,9/16/2014 15:56:00,40.7394,-74.008,B02598
410618,9/11/2014 15:14:00,40.7202,-74.0113,B02617
869221,9/5/2014 21:51:00,40.7595,-73.9869,B02764
366047,9/7/2014 22:36:00,40.7535,-74.0003,B02617
223345,9/24/2014 7:22:00,40.7685,-73.9576,B02598
164589,9/16/2014 20:00:00,40.7543,-73.9887,B02598
940058,9/18/2014 19:35:00,40.7245,-73.9973,B02764
457375,9/14/2014 19:20:00,40.7672,-73.9683,B02617
948860,9/19/2014 22:46:00,40.7519,-73.9759,B02764
153013,9/15/2014 12:15:00,40.7362,-73.9981,B02598
62892,9/4/2014 22:32:00,40.7554,-73.9873,B02598
990497,9/26/2014 9:34:00,40.7216,-74.0083,B02764
888975,9/10/2014 7:33:00,40.7502,-73.974,B02764
314046,9/4/2014 15:09:00,40.8064,-74.0774,B02617
489508,9/17/2014 15:40:00,40.7196,-74.0057,B02617
142732,9/13/2014 21:53:00,40.7639,-73.9762,B02598
59190,9/4/2014 16:57:00,40.7623,-73.9837,B02598
260923,9/28/2014 23:13:00,40.7279,-74.0003,B02598
984933,9/25/2014 15:23:00,40.7545,-73.9795,B02764
488013,9/17/2014 13:26:00,40.7699,-73.9589,B02617
425656,9/12/2014 16:27:00,40.7726,-73.967,B02617
5842,9/5/2014 19:03:00,40.7236,-74.0109,B02512
914356,9/14/2014 11:25:00,40.6711,-73.9883,B02764
924022,9/16/2014 9:41:00,40.7612,-73.9894,B02764
899604,9/12/2014 6:52:00,40.645,-73.7819,B02764
590338,9/25/2014 18:04:00,40.7636,-73.9735,B02617
478187,9/16/2014 16:54:00,40.7564,-74.0017,B02617
144977,9/14/2014 4:04:00,40.7382,-73.9836,B02598
43098,9/2/2014 16:34:00,40.7532,-73.979,B02598
682159,9/5/2014 18:56:00,40.7668,-73.981,B02682
371734,9/8/2014 14:25:00,40.7843,-73.9729,B02617
1018359,9/29/2014 17:31:00,40.7117,-74.0072,B02764
255354,9/28/2014 1:00:00,40.681,-73.9632,B02598
934677,9/17/2014 22:34:00,40.7462,-73.9886,B02764
422955,9/12/2014 12:14:00,40.7148,-74.0061,B02617
983092,9/25/2014 10:29:00,40.7078,-74.0063,B02764
53602,9/3/2014 22:20:00,40.7199,-74.0105,B02598
982226,9/25/2014 8:30:00,40.7091,-74.0057,B02764
33573,9/30/2014 8:18:00,40.7453,-74.0045,B02512
38784,9/1/2014 22:33:00,40.7589,-73.9714,B02598
261373,9/29/2014 4:58:00,40.8005,-73.9677,B02598
379124,9/9/2014 6:13:00,40.7227,-73.9892,B02617
888341,9/10/2014 0:12:00,40.7187,-73.9927,B02764
906491,9/13/2014 8:54:00,40.7472,-74.0279,B02764
502911,9/18/2014 16:00:00,40.7578,-73.9789,B02617
491789,9/17/2014 18:08:00,40.7732,-73.8857,B02617
354474,9/6/2014 23:40:00,40.7275,-73.9938,B02617
966751,9/22/2014 18:14:00,40.7515,-73.9866,B02764
919807,9/15/2014 14:40:00,40.7612,-73.9981,B02764
711081,9/9/2014 20:43:00,40.7261,-73.992,B02682
182829,9/18/2014 21:51:00,40.7472,-74.0007,B02598
780689,9/19/2014 20:18:00,40.774,-73.8726,B02682
140168,9/13/2014 18:17:00,40.7557,-73.9724,B02598
353075,9/6/2014 22:24:00,40.7289,-74.0035,B02617
584219,9/25/2014 8:52:00,40.7603,-73.9723,B02617
472852,9/16/2014 8:32:00,40.6816,-73.9325,B02617
103144,9/9/2014 17:37:00,40.744,-73.9765,B02598
447174,9/13/2014 22:15:00,40.7587,-73.9924,B02617
259866,9/28/2014 19:04:00,40.8167,-73.9604,B02598
83564,9/7/2014 0:26:00,40.7222,-73.9575,B02598
648932,9/30/2014 17:49:00,40.7546,-73.9737,B02617
140583,9/13/2014 18:47:00,40.7186,-73.9927,B02598
184193,9/19/2014 3:54:00,40.7076,-74.0031,B02598
775700,9/19/2014 7:43:00,40.6833,-73.9082,B02682
731322,9/12/2014 19:18:00,40.7368,-73.9956,B02682
598323,9/26/2014 13:01:00,40.728,-73.9931,B02617
161563,9/16/2014 14:50:00,40.7034,-73.9542,B02598
586010,9/25/2014 11:36:00,40.7749,-73.9881,B02617
719721,9/11/2014 7:34:00,40.7305,-74.0092,B02682
381837,9/9/2014 10:57:00,40.7204,-74.0012,B02617
508230,9/18/2014 20:50:00,40.7609,-73.9755,B02617
204335,9/21/2014 7:49:00,40.7269,-73.9506,B02598
375275,9/8/2014 18:53:00,40.724,-74.0026,B02617
397760,9/10/2014 15:33:00,40.757,-73.9989,B02617
348681,9/6/2014 18:15:00,40.7216,-74.0099,B02617
982281,9/25/2014 8:36:00,40.7827,-73.9556,B02764
899416,9/12/2014 5:48:00,40.7404,-74.0037,B02764
809419,9/24/2014 14:51:00,40.7473,-73.942,B02682
525986,9/20/2014 1:10:00,40.7054,-73.9385,B02617
711511,9/9/2014 21:52:00,40.7137,-73.9633,B02682
856849,9/3/2014 8:22:00,40.7434,-73.9924,B02764
344774,9/6/2014 14:12:00,40.7368,-74.0097,B02617
187713,9/19/2014 14:43:00,40.7477,-74.0006,B02598
564335,9/23/2014 15:24:00,40.7426,-73.9922,B02617
876185,9/7/2014 8:59:00,40.8367,-73.9455,B02764
553173,9/22/2014 13:14:00,40.7283,-73.9793,B02617
194284,9/20/2014 1:26:00,40.704,-73.9477,B02598
360105,9/7/2014 14:03:00,40.7796,-73.9814,B02617
996605,9/26/2014 22:22:00,40.7583,-73.9895,B02764
808007,9/24/2014 8:55:00,40.6895,-73.9723,B02682
266089,9/29/2014 19:18:00,40.763,-73.9762,B02598
389092,9/9/2014 20:16:00,40.7201,-74.012,B02617
903155,9/12/2014 19:09:00,40.8863,-73.9058,B02764
